video_trending_country,trending_year,trending_month,video_title,video_category_id,channel_title,video_view_count,video_like_count,video_comment_count,video_duration,trending_appearances
Guatemala,2025,1,Luck Ra || BZRP Music Sessions #61,Entertainment,Bizarrap,19771270,505276,30707,PT2M53S,31
Guatemala,2025,2,Every Minute One Person Is Eliminated,Entertainment,MrBeast,93030869,2568561,69544,PT34M46S,28
Guatemala,2025,3,AMONG US EN 3D??? FLIPO,Gaming,Auron,4044103,191398,2502,PT34M39S,31
Guatemala,2025,4,I Surprised Ronaldo with a Custom Football,Sports,Futcrunch,11116008,142602,4239,PT16M42S,29
Guatemala,2025,5,"Would You Risk Drowning for $500,000?",Entertainment,MrBeast,132891751,2711393,41088,PT25M46S,31
Guatemala,2025,6,Así es la universidad más costosa del mundo | HARVARD,Entertainment,Luisito Comunica,11926033,299863,4935,PT22M19S,30
Guatemala,2025,7,"Lose 100 LBs, Win $250,000!",Entertainment,MrBeast,174456292,5993566,99655,PT36M50S,22
Guatemala,2025,8,Chino Pacas - Ojitos Mentirosos [Video Oficial],Entertainment,Chino Pacas,15188415,157977,4395,PT3M21S,12
Guatemala,2025,9,Lady Gaga - The Dead Dance (Official Music Video),Music,LadyGagaVEVO,24931080,858832,57441,PT4M47S,12
Guatemala,2025,10,"Xavi, Gabito Ballesteros – Cartier (Official Video)",Music,Xavi Oficial,4790558,119260,5138,PT3M6S,11
Guatemala,2025,11,DADDY YANKEE || BZRP Music Sessions #0/66,Entertainment,Bizarrap,38930522,2303936,112059,PT2M40S,11
Guatemala,2025,12,Cuando No Era Cantante (Remix),Music,El Bogueto - Topic,9884766,262871,8581,PT5M28S,10
Guatemala,2026,1,Canasteo,Music,Régulo Molina - Topic,2763723,55610,0,PT4M31S,9
Guatemala,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228432,13897,PT21M57S,2
Honduras,2024,10,Billie Eilish - BIRDS OF A FEATHER (Official Music Video),Music,BillieEilishVEVO,67188193,1577411,45264,PT3M51S,19
Honduras,2024,11,BABYMONSTER - 'CLIK CLAK' M/V,People & Blogs,BABYMONSTER,96535645,1295446,61719,PT2M55S,30
Honduras,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818432,105232,PT22M45S,31
Honduras,2025,1,Luck Ra || BZRP Music Sessions #61,Entertainment,Bizarrap,19771270,505276,30707,PT2M53S,31
Honduras,2025,2,Every Minute One Person Is Eliminated,Entertainment,MrBeast,93030869,2568561,69544,PT34M46S,28
Honduras,2025,3,"Jombriel, DFZM - Vitamina (Video Oficial)",Music,Jombriel,40103251,448866,17356,PT3M34S,31
Honduras,2025,4,"Emilia, TINI, Nicki Nicole - blackout 🧊 (Official Video)",Music,EmiliaMusicVEVO,20185734,301141,23268,PT3M25S,29
Honduras,2025,5,"Would You Risk Drowning for $500,000?",Entertainment,MrBeast,132891751,2711393,41088,PT25M46S,31
Honduras,2025,6,Así es la universidad más costosa del mundo | HARVARD,Entertainment,Luisito Comunica,11926033,299863,4935,PT22M19S,30
Honduras,2025,7,"Lose 100 LBs, Win $250,000!",Entertainment,MrBeast,174456292,5993566,99655,PT36M50S,22
Honduras,2025,8,Romeo Santos - La Bella y La Bestia (Letra),People & Blogs,Cactus Regional,586473,554,2,PT3M57S,23
Honduras,2025,9,Vicente Fernández - Un Millón de Primaveras (Letra),Music,warui.,1461980,3354,28,PT2M53S,20
Honduras,2025,10,Taylor Swift - The Fate of Ophelia (Official Music Video),Music,Taylor Swift,67257398,1545046,70797,PT3M59S,16
Honduras,2025,11,DADDY YANKEE || BZRP Music Sessions #0/66,Entertainment,Bizarrap,44788275,2370771,114481,PT2M40S,16
Honduras,2025,12,ROSALÍA - La Perla (Official Video) ft. Yahritza Y Su Esencia,Music,RosaliaVEVO,14264611,255343,9151,PT3M30S,16
Honduras,2026,1,Al Final del Día,Music,Xolo Music - Topic,3935060,33461,0,PT3M45S,15
Honduras,2026,2,"Xavi, Carin León - La Morrita [Official Video].",Music,Carin Leon,15676458,48918,1448,PT2M42S,2
Hong Kong,2024,10,這個小女兒為什麼把垃圾扔別人車上？,People & Blogs,多米和爸爸,10679366,145179,279,PT18S,19
Hong Kong,2024,11,BABYMONSTER - 'DRIP' M/V,People & Blogs,BABYMONSTER,126672522,1994206,91171,PT3M7S,29
Hong Kong,2024,12,MC 張天賦 - 一百個未老先衰的方法 Fast Track to Senility (Official Music Video),Music,MC 張天賦,1053509,12590,1171,PT4M32S,30
Hong Kong,2025,1,MC 張天賦 - 說謊者 Liar (Official Music Video),Music,MC 張天賦,1887335,21692,2349,PT4M23S,30
Hong Kong,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,81487671,,6015,PT31S,25
Hong Kong,2025,3,"Haha, are children's brains so good now?# Mother and Child Daily# Family Fun# Life Tips# Parent-Chi",People & Blogs,Little Yang Show,74784813,1538001,3016,PT37S,29
Hong Kong,2025,4,【最新】《愚人節快樂》 #李宗恆 #搞笑 #內容過於真實 #劇情 #反轉 #shorts #automobile #行為,People & Blogs,李先生Mr. Lee,3240438,123484,1244,PT49S,29
Hong Kong,2025,5,Keung To 姜濤 《On a SunnyDay》  Official Music Video,Music,MIRROR,1798707,30573,15766,PT3M59S,31
Hong Kong,2025,6,老師讓全班同學都安靜了,Entertainment,五件小事,4824496,177676,6059,PT21S,27
Hong Kong,2025,7,BABYMONSTER - ‘HOT SAUCE’ M/V,People & Blogs,BABYMONSTER,114452904,880922,77192,PT2M35S,30
Hong Kong,2025,8,BLACKPINK - '뛰어(JUMP)' Live at WORLD TOUR [DEADLINE] IN GOYANG,Music,BLACKPINK,14067064,499166,12695,PT3M8S,28
Hong Kong,2025,9,IVE 아이브 ‘XOXZ’ MV,Music,STARSHIP,18705654,443506,26556,PT2M38S,27
Hong Kong,2025,10,洪嘉豪 Hung Kaho - 下世愛你 Till We Meet Again (Official Music Video),Music,洪嘉豪 Hung Kaho,286418,4422,157,PT4M14S,27
Hong Kong,2025,11,Gareth.T & 攬佬SKAI ISYOURGOD - 跟悲傷結了帳 (official video),Music,Gareth.T,2030527,24019,1388,PT3M18S,30
Hong Kong,2025,12,張與辰 - Novara Official Music Video 4K,Music,TVB Music Group,563024,2828,8349,PT4M3S,28
Hong Kong,2026,1,姜濤Keung To & Fatboy - 獅虎流 (Official Music Video),Music,ERROR,304632,9537,618,PT3M32S,28
Hong Kong,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317134,58603,PT3M33S,2
Hungary,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463690,7170,PT19S,19
Hungary,2024,11,Pogány Induló - EGY/KETTŐ (Official Music Video),People & Blogs,Pogány Induló,2904419,62485,2101,PT5M31S,29
Hungary,2024,12,Rico x Miss Mood - Elvonó (Official Music Video),Music,RICO,1137508,17092,734,PT3M16S,31
Hungary,2025,1,VALMAR x Gáspár Laci - ÉJFÉL (Official Music Video),Music,VALMAR,1498289,18616,941,PT3M28S,31
Hungary,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432374,,6064,PT31S,28
Hungary,2025,3,byealex és a slepp - priluki,Music,ByeAlexIttVan,603697,8151,209,PT3M16S,31
Hungary,2025,4,BERRY - ELDÚDOLNÁM (Official Music Video),Music,BERRY,1495554,18558,504,PT3M24S,29
Hungary,2025,5,MARIO x ESSEMM x BEAT – Rajosan 3 /Official Music Video/,Music,Mario,2510662,17859,519,PT2M57S,31
Hungary,2025,6,BETON.HOFI - POKOL,Music,BETONHOFI,662701,15486,530,PT3M6S,28
Hungary,2025,7,DÁNIELFY - Nem búcsúztam el,Music,DÁNIELFY,976162,9180,373,PT2M58S,31
Hungary,2025,8,Sean Paul - Get Busy (Odd Mob Club Mix),Music,BassPlay,1443715,6872,17,PT2M46S,31
Hungary,2025,9,Sabrina Carpenter - Tears (Official Video),Music,SabrinaCarpenterVEVO,39425431,906831,40445,PT5M4S,30
Hungary,2025,10,LACIKA - BÁNJA A GYÁSZ (OFFICIAL MUSIC VIDEO 4K),Music,LACIKADOBOZI,916850,8548,94,PT3M34S,30
Hungary,2025,11,Bruno x Spacc - BABY ÉN NEM JÁTSZOM (Official Music Video),Music,BSS Boyz,482091,7571,504,PT2M20S,30
Hungary,2025,12,BELANO X VZS - SZÉTSZEDLEK (Official Music Video),Music,Astro Music,1423627,14638,304,PT2M34S,31
Hungary,2026,1,Geszti: Mindenki legyen rohadt gazdag! (Official Music Video),Music,Geszti,531269,16100,747,PT3M22S,31
Hungary,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317130,58603,PT3M33S,2
Iceland,2024,10,哈哈大家为了进去也是想尽办法！#火影忍者 #佐助 #家庭,People & Blogs,火影忍者一家,133847402,1811485,1995,PT33S,19
Iceland,2024,11,How Strong is Tin Foil? 💪,Entertainment,Brianna,80424459,1367776,1514,PT25S,30
Iceland,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818435,105232,PT22M45S,31
Iceland,2025,1,Origin Of The Mad Hatter 😵,Travel & Events,Zack D. Films,41042468,2659768,4716,PT26S,31
Iceland,2025,2,Banana vs Sword on a Conveyor Belt,People & Blogs,Mini Katana,88865707,2706260,6339,PT1M,28
Iceland,2025,3,Trying to keep a clean house with a toddler.,Comedy,Daniel LaBelle,146440555,2671186,6210,PT45S,31
Iceland,2025,4,"Last to Breathe Wins $1,000!",People & Blogs,Stokes Twins,146983515,3542260,10319,PT36S,29
Iceland,2025,5,Level 1 to 1000 SLAP! 🖐️💥,Entertainment,Preston,60529709,928363,580,PT20S,31
Iceland,2025,6,Someone Stole My Ronaldo Jersey!,Entertainment,Topper Guild,64317853,1621667,1490,PT1M11S,30
Iceland,2025,7,The Fantastic Four: First Steps | Final Trailer | Only in Theaters July 25,Entertainment,Marvel Entertainment,14506020,300604,20014,PT2M25S,31
Iceland,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Iceland,2025,9,JUJUTSU KAISEN Season 3 | Official Teaser | Crunchyroll,Film & Animation,Crunchyroll,11809354,623286,22290,PT1M56S,30
Iceland,2025,10,I Spent $5000 Beating Steal A Brainrot,Gaming,LazarLazar,7801360,133886,6037,PT17M15S,30
Iceland,2025,11,ROSALÍA - Berghain (Official Video) feat. Björk & Yves Tumor,Music,RosaliaVEVO,29017689,907596,42949,PT3M27S,30
Iceland,2025,12,The Boys - Final Season Teaser Trailer | Prime Video,Entertainment,Prime Video,9194019,344758,18102,PT2M1S,25
Iceland,2026,1,The Odyssey | Official Trailer,Entertainment,Universal Pictures,32914978,552218,27816,PT1M54S,27
Iceland,2026,2,Salvation (ft. Forts) | For Demacia 2026 Season 1 Cinematic - League of Legends,Gaming,League of Legends,48820071,316175,16278,PT4M55S,2
India,2024,10,MR BEAST PARODY 🤑 Ft. INDIAN CREATORS | CARRYMINATI,Comedy,CarryMinati,55729650,7967241,300706,PT22M1S,8
India,2024,11,Pushpa 2 - The Rule Trailer (Hindi) | Allu Arjun | Sukumar | Rashmika Mandanna | Fahadh Faasil | DSP,Music,T-Series,78491897,1546567,57609,PT2M48S,9
India,2024,12,PEELINGS (Telugu Lyrical Video) | Pushpa 2 The Rule | Allu Arjun | Rashmika Mandanna | Sukumar | DSP,Music,T-Series Telugu,38211566,717611,27209,PT4M12S,9
India,2025,1,Chhaava | Official Trailer | Vicky K | Rashmika M | Akshaye K | Dinesh Vijan | Laxman U | 14th Feb,Entertainment,Maddock Films,44782354,884717,85666,PT3M9S,9
India,2025,2,"Sanam Teri Kasam, (Lyrical Video) - Harshvardhan, Mawra | Ankit Tiwari | Palak M | Himesh Reshammiya",Music,SonyMusicIndiaVEVO,29652420,346270,16698,PT5M22S,9
India,2025,3,Good Bad Ugly Tamil Teaser | Ajith Kumar | Trisha | Adhik Ravichandran | Mythri Movie Makers,Entertainment,Mythri Movie Makers,35637486,887566,62042,PT1M30S,9
India,2025,4,Good Bad Ugly Tamil Trailer | Ajith Kumar | Trisha | Adhik Ravichandran | Mythri Movie Makers,Entertainment,Mythri Movie Makers,42790368,748442,38396,PT2M2S,10
India,2025,5,LAAL PARI (Song): Yo Yo Honey Singh | Sajid Nadiadwala | Tarun Mansukhani | Housefull 5 - 6th June,Music,T-Series,45782093,835735,45462,PT3M5S,9
India,2025,6,Ed Sheeran - Sapphire (Official Music Video),Music,Ed Sheeran,34999076,1672097,63746,PT3M4S,9
India,2025,7,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Entertainment,Mega Surya Production,51606857,783698,26292,PT2M57S,9
India,2025,8,Madharaasi - Official Trailer | Sivakarthikeyan | Rukmini | Vidyut | A.R.Murugadoss | Anirudh,Music,Junglee Music Tamil,16927956,285343,8300,PT2M18S,8
India,2025,9,They Call Him OG Trailer - Pawan Kalyan | Emraan Hashmi | Sujeeth | Thaman S | DVV Danayya |,Entertainment,DVV Entertainment,14399720,732154,28422,PT2M40S,9
India,2025,10,The Raja Saab Telugu Trailer | Prabhas | Maruthi | Thaman S | TG Vishwa Prasad | Jan 9 2026,Entertainment,People Media Factory,20636395,573556,16521,PT3M34S,7
India,2025,11,Dhurandhar Official Trailer | Ranveer Singh | Aditya Dhar | In Cinemas 5th December 2025,Entertainment,JioStudios,38186039,489911,32919,PT4M8S,8
India,2025,12,BHA BHA BA TRAILER | Dilieep | Mohanlal | Gokulam Gopalan | Vineeth | Dhyan | Dhananjay Shankar,Film & Animation,Sree Gokulam Movies,4844909,182155,18244,PT1M50S,8
India,2026,1,Jana Nayagan - Official Trailer | Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh | KVN,Film & Animation,KVN PRODUCTIONS,35444942,1456479,103061,PT2M52S,10
India,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228418,13896,PT21M57S,2
Indonesia,2024,10,KAMAR CALON PENGANTEN,Music,Fadil Jaidi,4868785,238604,7830,PT20M4S,17
Indonesia,2024,11,SHIN TAE-YONG BERSAMA TIMNAS INDONESIA MENYELAMATKAN KARIER RIZKY RIDHO‼️,Sports,Sport77 Official,3649767,86293,4869,PT1H51M38S,19
Indonesia,2024,12,GREBEK RUMAH HASIL JUALAN + NGLAWAK 🏠💖 Mungil Tapi Idaman.. 🥰,People & Blogs,Catheez,2435085,69557,839,PT29M57S,29
Indonesia,2025,1,HUJAN PAGI BIKIN MAMA LELA EMOSI !!!,People & Blogs,dika_ bj,5652512,175963,9974,PT35M,31
Indonesia,2025,2,HAPPY ASMARA FT DINDA TERATU - TRESNO TEKANE MATI | NEW VERSION ( Official Live Video Royal Music ),Music,RC Music,6080451,51598,7686,PT5M3S,28
Indonesia,2025,3,j-hope ‘Sweet Dreams (feat. Miguel)’ Official MV,Music,HYBE LABELS,18897667,1530472,141954,PT3M49S,23
Indonesia,2025,4,"CS2 Indonesia - Chef, Ivan Clutch, Random Jawa",Gaming,MILYHYA,3104265,141106,9628,PT11M,23
Indonesia,2025,5,MEOVV(미야오) - ‘DROP TOP’ M/V,Music,THEBLACKLABEL,19274143,,9587,PT3M26S,19
Indonesia,2025,6,"Escape 50 Cops, Win $100,000",Gaming,MrBeast Gaming,14702473,292102,3180,PT12M20S,29
Indonesia,2025,7,aespa 에스파 'Dirty Work' MV,Music,SMTOWN,47350298,1122581,72122,PT3M10S,22
Indonesia,2025,8,🔴 GRAND FINAL & PENENTU JUARA KETIGA | MLBB MSC di EWC 2025 | (IND),Gaming,MPL Indonesia,4023868,26039,591,PT7H30M21S,5
Indonesia,2025,9,Hearts2Hearts 하츠투하츠 'Pretty Please' MV,Music,SMTOWN,5670050,265395,25003,PT3M43S,5
Indonesia,2025,10,Rizky Febian & Adrian Khalif - Alamak (Official Lyric Video),Music,Emotion Entertainment,7061512,141349,5072,PT3M42S,6
Indonesia,2025,11,🔴 LIVE | MPL ID S16 | Grand Finals | Bahasa Indonesia,Gaming,MPL Indonesia,11243800,93063,860,PT6H46M41S,5
Indonesia,2025,12,EXO 엑소 'I'm Home' MV,Music,SMTOWN,6332703,309990,40163,PT3M39S,6
Indonesia,2026,1,EXO 엑소 'Crown' MV,Music,SMTOWN,22961251,538569,96187,PT3M32S,5
Indonesia,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228449,13897,PT21M57S,2
Iraq,2024,10,"100 Identical Twins Fight For $250,000",Entertainment,MrBeast,103307541,2841736,26176,PT35M40S,19
Iraq,2024,11,진 (Jin) 'I'll Be There' Official MV,Music,HYBE LABELS,23115866,1889856,236822,PT3M15S,30
Iraq,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818423,105232,PT22M45S,31
Iraq,2025,1,اختراعات غريبة 19 🔥😂,Entertainment,يوميات واحد عراقي | One Iraqi Diary,3272176,267333,19567,PT28M38S,31
Iraq,2025,2,Every Minute One Person Is Eliminated,Entertainment,MrBeast,93030868,2568559,69544,PT34M46S,28
Iraq,2025,3,مذهل .. مدهش (غناء تامر عاشور و نوران ابو طالب) بنك مصر (رمضان 2025),Music,Banque Misr,80975835,441782,1613,PT2M38S,31
Iraq,2025,4,Fadel Chaker - Hawa Aljnoub | فضل شاكر - هوى الجنوب | 2025,Music,Fadel Chaker,6368461,52632,6630,PT4M29S,29
Iraq,2025,5,"Would You Risk Drowning for $500,000?",Entertainment,MrBeast,132891751,2711391,41088,PT25M46S,31
Iraq,2025,6,Squid Game: Season 3 | Official Trailer | Netflix,Entertainment,Netflix,23302640,620787,33101,PT2M1S,30
Iraq,2025,7,"Lose 100 LBs, Win $250,000!",Entertainment,MrBeast,174456292,5993550,99654,PT36M50S,22
Iraq,2025,8,Fadel Chaker - Sahak Isho2  | 2025 | فضل شاكر - صحاك الشوق,Music,Fadel Chaker,18220239,300779,39129,PT4M2S,7
Iraq,2025,9,نورالزين - يالرايحة | Noor Alzain - Ya Alrayha,Music,الـريماس - Al-Remas,1035754,11636,1049,PT2M46S,7
Iraq,2025,10,#الحقيقة || حيدر الفريجي #جديد2025,Music,حيدر الفريجي,385161,12370,755,PT4M59S,7
Iraq,2025,11,(Official Music Video) 2025 |  حمزه المحمداوي - وتر,Music,Qusai Issa Studios l استديوهات  قصي عيسى,723889,19246,1077,PT2M18S,6
Iraq,2025,12,"Qaed Helmy & Nabeel Aladeeb - Ketbt Esmk (Official Video, 2026) قائد حلمي ونبيل الاديب - كتبت اسمك",Music,HGuitaraStudio - حيدر كيتارا,1806261,49418,3843,PT4M12S,7
Iraq,2026,1,Rahma Riad - Sabeh Saadat [Official Lyric Video] (2026) / رحمة رياض - سبع سعادات,Music,Rahma Riad,1526778,33543,3008,PT3M27S,7
Iraq,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228389,13895,PT21M57S,2
Ireland,2024,10,How Tough is Tin Foil? 💪,Entertainment,Preston,55185669,1498802,1550,PT27S,19
Ireland,2024,11,Joe Rogan Experience #2219 - Donald Trump,People & Blogs,PowerfulJRE,52055528,2252931,537835,PT2H58M50S,28
Ireland,2024,12,Magic trick REVEALED… 👀😱🤣 | Triple Charm #Shorts,Music,Triple Charm,146633560,3566014,7693,PT18S,31
Ireland,2025,1,He was confident he'd figured out HOW to BEAT Tyson. But Mike brought him back to reality #shorts,Sports,"This is MMA, baby",36218396,1185304,8286,PT1M9S,30
Ireland,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432374,,6064,PT31S,28
Ireland,2025,3,When he ran into the door! 😲,Entertainment,Justin Flom,98630569,4305929,9091,PT1M10S,30
Ireland,2025,4,Had to stop the show,Music,Connor Price,33846649,1244681,1838,PT37S,28
Ireland,2025,5,How Long Can I Stay On The Pitch? 👀,Sports,Thogden,28187590,1425268,2682,PT1M7S,31
Ireland,2025,6,Pull The Sword From The Putty For $$$$,Entertainment,Vat19,37477732,1488254,4012,PT1M23S,30
Ireland,2025,7,Lewis Capaldi - Survive (Official Video),Music,LewisCapaldiVEVO,7072779,179441,9764,PT3M58S,31
Ireland,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Ireland,2025,9,Sabrina Carpenter - Tears (Official Video),Music,SabrinaCarpenterVEVO,39425431,906829,40445,PT5M4S,30
Ireland,2025,10,Patriot Malayalam Teaser | Mammootty | Mohanlal | Mahesh Narayanan | Anto Joseph,Entertainment,Anto Joseph Film Company,3226245,130093,6910,PT1M22S,29
Ireland,2025,11,ROSALÍA - Berghain (Official Video) feat. Björk & Yves Tumor,Music,RosaliaVEVO,29017689,907594,42949,PT3M27S,30
Ireland,2025,12,BAROTA (MUSIC VIDEO) SIDHU MOOSE WALA | THE KIDD | LATEST PUNJABI SONGS 2025,Music,Sidhu Moose Wala,59727414,2596126,6303597,PT5M19S,31
Ireland,2026,1,“Internet Girl” Visualizer | KATSEYE,Music,KATSEYE,12899855,435815,48989,PT2M46S,30
Ireland,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317126,58601,PT3M33S,2
Israel,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184296773,3463576,7170,PT19S,19
Israel,2024,11,אנה זק – לא להתאבסס (Prod by. Triangle),Music,Anna Zak Official Channel,2089427,15531,1036,PT2M14S,29
Israel,2024,12,איתי לוי & ששון איפרם שאולוב - התקדמתי ממך (Prod. By Maor Shitrit),Music,איתי לוי - הערוץ הרשמי,4218127,15320,675,PT3M28S,31
Israel,2025,1,יונתן קלימי - קוראים לך אהבה,Music,יונתן קלימי,544177,2964,215,PT3M41S,27
Israel,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,81908320,,6040,PT31S,26
Israel,2025,3,Trying to keep a clean house with a toddler.,Comedy,Daniel LaBelle,138958966,2566751,5867,PT45S,28
Israel,2025,4,נס וסטילה X אודיה - רשימת קניות (Prod. By Stilla),Music,Ness Ve Stilla,4698413,26214,1530,PT2M59S,29
Israel,2025,5,קופה ראשית | מי פה האחראי? - ספיישל עצמאות 2025,Entertainment,כאן 11 - תאגיד השידור הישראלי,972336,13755,599,PT22M59S,30
Israel,2025,6,Tamer Hosny & Al Shami - Maleket Gamal El Kon (Official Video) / تامر حسني والشامي - ملكة جمال الكون,Music,Al Shami - الشامي,62184373,595428,83307,PT3M18S,29
Israel,2025,7,אודיה – אליס (Prod. By Matan Dror),Music,אודיה - הערוץ הרשמי,2719037,14919,760,PT3M,31
Israel,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Israel,2025,9,Al Shami - Bethoon [Official Music Video] (2025) / الشامي - بتهون,Music,Al Shami - الشامي,23434241,382053,96862,PT4M9S,30
Israel,2025,10,Saif Nabeel - Ya Mahyoub [Official Video] (2025) / سيف نبيل - يا مهيوب,Music,Saif Nabeel سيف نبيل,14010966,36505,1500,PT2M45S,29
